symbol,date,adjOpen,adjHigh,adjLow,adjClose,volume
ADBE,2024-11-07,510.66,510.66,495.3,500.92,2640300
ADBE,2024-11-08,503.83,505.0,493.69,494.68,2856900
ADBE,2024-11-11,493.6,507.72,493.6,504.48,3536600
ADBE,2024-11-12,504.39,528.91,504.27,526.42,4125300
ADBE,2024-11-13,523.79,539.92,520.59,532.5,3470200
ADBE,2024-11-14,530.55,534.64,523.46,529.87,3098800
ADBE,2024-11-15,520.3,524.5,498.81,503.37,4612417
ADBE,2024-11-18,505.0,505.51,497.69,499.51,2259700
ADBE,2024-11-19,496.0,502.41,495.46,499.61,1961731
ADBE,2024-11-20,505.41,506.36,494.61,499.5,1874910
ADBE,2024-11-21,502.1,508.57,493.1,504.44,2002100
ADBE,2024-11-22,502.5,513.37,502.5,512.15,2287614
ADBE,2024-11-25,519.09,523.21,513.19,518.73,3320000
ADBE,2024-11-26,519.95,525.76,516.36,525.3,2415735
ADBE,2024-11-27,523.21,525.88,508.72,513.68,2324217
ADBE,2024-11-29,517.65,517.65,513.58,515.93,1450247
ADBE,2024-12-02,512.85,518.77,511.53,516.2,2007213
ADBE,2024-12-03,511.04,516.78,504.51,516.26,2119300
ADBE,2024-12-04,523.02,541.77,521.01,536.49,3307041
ADBE,2024-12-05,534.42,540.11,529.79,538.22,2629119
ADBE,2024-12-06,544.15,554.37,542.9,552.96,2964100
ADBE,2024-12-09,556.1,557.9,546.11,547.93,3588700
ADBE,2024-12-10,547.35,552.83,544.22,547.05,2762900
ADBE,2024-12-11,547.05,552.3,541.74,549.93,6690600
ADBE,2024-12-12,487.5,494.0,470.9,474.63,17344900
ADBE,2024-12-13,473.98,474.91,456.8,465.69,11395512
ADBE,2024-12-16,467.19,473.62,461.2,461.53,5807021
ADBE,2024-12-17,460.59,465.86,452.48,455.23,7514500
ADBE,2024-12-18,453.24,455.25,441.1,441.31,6511105
ADBE,2024-12-19,443.41,449.0,437.11,437.39,6479517
ADBE,2024-12-20,433.02,451.42,432.47,447.17,8220033
ADBE,2024-12-23,447.0,451.43,443.42,446.74,3781200
ADBE,2024-12-24,446.5,448.87,442.57,447.94,1685003
ADBE,2024-12-26,445.85,452.34,444.68,450.16,2134310
ADBE,2024-12-27,446.88,449.91,441.11,446.48,2947200
ADBE,2024-12-30,442.94,447.6,438.57,445.8,3473200
ADBE,2024-12-31,446.35,448.5,442.81,444.68,2285132
ADBE,2025-01-02,447.76,450.12,440.56,441.0,2507887
ADBE,2025-01-03,429.45,433.3,425.32,430.57,5619372
ADBE,2025-01-06,431.88,436.41,427.79,431.18,3994400
ADBE,2025-01-07,431.37,435.18,420.51,422.63,4181405
ADBE,2025-01-08,417.34,422.66,415.51,419.58,3508800
ADBE,2025-01-10,410.0,413.1,405.32,405.92,5564300
ADBE,2025-01-13,404.27,409.96,403.75,408.5,4558800
ADBE,2025-01-14,407.25,412.75,405.07,412.71,3577116
ADBE,2025-01-15,421.7,423.97,415.66,417.28,4345800
ADBE,2025-01-16,418.21,428.89,418.0,426.93,4185600
ADBE,2025-01-17,434.35,435.99,425.7,429.99,4012745
ADBE,2025-01-21,433.26,439.98,431.5,436.36,3833300
ADBE,2025-01-22,438.0,439.73,433.43,437.32,3391642
ADBE,2025-01-23,435.88,437.73,432.49,437.28,2716742
ADBE,2025-01-24,437.28,441.88,434.73,435.38,2631804
ADBE,2025-01-27,430.23,445.45,430.12,438.6,5086300
ADBE,2025-01-28,436.27,445.81,431.64,442.84,5376400
ADBE,2025-01-29,439.92,444.36,438.83,441.68,2997604
ADBE,2025-01-30,439.67,448.42,439.23,446.0,3290128
ADBE,2025-01-31,446.98,447.01,435.83,437.45,4689100
ADBE,2025-02-03,437.8,442.74,430.88,438.6,3348717
ADBE,2025-02-04,435.43,443.58,434.26,440.23,2647701
ADBE,2025-02-05,440.75,444.95,436.27,437.63,2938540
ADBE,2025-02-06,437.63,439.96,434.35,435.4,2568120
ADBE,2025-02-07,436.24,441.0,432.41,433.07,2693500
ADBE,2025-02-10,439.25,453.37,439.0,451.1,3946729
ADBE,2025-02-11,449.0,461.55,448.29,458.82,3257000
ADBE,2025-02-12,458.0,463.0,451.3,462.76,3308534
ADBE,2025-02-13,465.21,465.7,457.03,459.22,2794400
ADBE,2025-02-14,463.35,464.99,458.0,460.16,2623000
ADBE,2025-02-18,462.65,464.33,453.07,464.11,2973800
ADBE,2025-02-19,463.61,463.61,455.32,456.99,2965546
ADBE,2025-02-20,457.44,461.0,451.57,454.69,2337600
ADBE,2025-02-21,453.28,453.75,440.69,444.32,3376000
ADBE,2025-02-24,445.11,446.28,440.91,444.42,2807937
ADBE,2025-02-25,443.47,447.49,439.17,443.41,2612700
ADBE,2025-02-26,443.8,447.65,438.4,441.5,1947626
ADBE,2025-02-27,441.79,444.57,436.82,437.19,2340232
ADBE,2025-02-28,438.16,440.37,432.1,438.56,3936914
ADBE,2025-03-03,440.65,448.09,438.21,440.72,2607700
ADBE,2025-03-04,439.25,448.82,434.7,446.03,2942200
ADBE,2025-03-05,443.65,453.26,443.11,451.24,2406219
ADBE,2025-03-06,444.73,452.19,441.19,444.78,2732100
ADBE,2025-03-07,442.0,452.51,440.99,449.4,3039500
ADBE,2025-03-10,443.11,444.54,433.23,435.08,4001634
ADBE,2025-03-11,432.88,441.33,431.0,433.66,3145227
ADBE,2025-03-12,436.69,443.9,435.5,438.6,5515900
ADBE,2025-03-13,405.27,405.77,374.5,377.84,14386637
ADBE,2025-03-14,379.75,396.36,377.8,394.74,6134800
ADBE,2025-03-17,394.12,399.94,387.13,399.34,4258533
ADBE,2025-03-18,395.36,395.95,384.57,391.37,4297300
ADBE,2025-03-19,394.1,395.26,387.0,387.89,4349931
ADBE,2025-03-20,386.9,397.82,385.8,389.61,4009500
ADBE,2025-03-21,384.13,389.85,382.45,387.26,7607300
ADBE,2025-03-24,392.47,396.86,391.38,394.47,5223006
ADBE,2025-03-25,393.57,404.32,392.99,403.64,3648600
ADBE,2025-03-26,403.0,404.5,397.01,397.81,3426315
ADBE,2025-03-27,397.44,401.48,392.51,396.15,2729700
ADBE,2025-03-28,393.89,396.92,384.76,385.71,3830307
ADBE,2025-03-31,380.0,384.8,374.67,383.53,3960737
ADBE,2025-04-01,381.13,384.0,375.53,383.2,3847800
ADBE,2025-04-02,378.28,388.0,376.54,385.78,2859100
ADBE,2025-04-03,371.88,376.01,366.29,367.25,5324421
ADBE,2025-04-04,359.0,361.73,348.8,349.07,5867600
ADBE,2025-04-07,335.54,358.36,332.01,340.7,7690909
ADBE,2025-04-08,350.1,350.74,333.83,340.0,6650815
ADBE,2025-04-09,338.74,365.72,333.43,364.64,7186300
ADBE,2025-04-10,360.97,362.5,341.52,350.05,5695000
ADBE,2025-04-11,351.44,353.1,342.35,352.47,3941817
ADBE,2025-04-14,359.51,362.05,348.5,350.91,3286000
ADBE,2025-04-15,351.05,356.49,349.19,350.38,3030407
ADBE,2025-04-16,345.0,350.38,341.31,344.19,3687900
ADBE,2025-04-17,349.75,351.88,345.09,348.8,5229675
ADBE,2025-04-21,344.57,346.68,338.64,343.22,3691241
ADBE,2025-04-22,349.14,352.08,344.37,349.91,3250424
ADBE,2025-04-23,358.12,363.0,349.8,351.96,3168000
ADBE,2025-04-24,353.59,361.12,353.25,360.91,3085149
ADBE,2025-04-25,361.7,369.31,359.99,367.72,3499345
ADBE,2025-04-28,368.05,370.99,364.58,368.62,3163425
ADBE,2025-04-29,367.21,373.88,366.88,370.98,2198300
ADBE,2025-04-30,366.87,376.0,363.56,374.98,3305500
ADBE,2025-05-01,378.3,380.44,374.07,374.63,2848800
ADBE,2025-05-02,380.09,383.56,379.19,380.87,2340739
ADBE,2025-05-05,379.29,384.54,378.4,381.06,2095600
ADBE,2025-05-06,376.57,386.52,375.05,382.98,2970100
ADBE,2025-05-07,384.7,387.83,380.95,384.97,2153800
ADBE,2025-05-08,388.3,388.73,383.4,383.99,3383900
ADBE,2025-05-09,386.18,388.77,382.33,383.28,2031324
ADBE,2025-05-12,394.33,397.82,392.76,395.94,3157700
ADBE,2025-05-13,395.9,399.67,394.71,397.4,2664142
ADBE,2025-05-14,396.85,400.12,396.42,399.47,2409217
ADBE,2025-05-15,399.35,404.85,399.35,404.69,2763813
ADBE,2025-05-16,414.62,421.77,412.06,417.13,5391532
ADBE,2025-05-19,413.53,421.27,413.2,420.68,3008000
ADBE,2025-05-20,417.87,419.13,414.29,417.61,2453377
ADBE,2025-05-21,414.86,422.95,412.59,414.03,2495800
ADBE,2025-05-22,412.51,417.9,412.51,414.33,1889500
ADBE,2025-05-23,409.11,411.45,407.15,407.69,2087700
ADBE,2025-05-27,412.76,414.95,411.6,413.1,2680400
ADBE,2025-05-28,413.81,416.37,411.42,412.23,2246508
ADBE,2025-05-29,414.0,415.42,410.47,413.36,1781400
ADBE,2025-05-30,414.14,417.86,411.53,415.09,4231334
ADBE,2025-06-02,408.88,410.0,396.73,403.4,4153700
ADBE,2025-06-03,403.46,412.64,402.48,412.49,2737513
ADBE,2025-06-04,411.54,415.94,410.08,413.91,1843425
ADBE,2025-06-05,415.0,421.48,413.98,415.2,2276924
ADBE,2025-06-06,417.54,419.65,415.28,416.92,2146908
ADBE,2025-06-09,417.3,419.0,415.15,416.26,3034210
ADBE,2025-06-10,416.61,419.82,414.42,416.06,2627431
ADBE,2025-06-11,415.2,416.04,410.42,412.84,3385416
ADBE,2025-06-12,411.43,416.39,410.77,413.68,6313316
ADBE,2025-06-13,392.5,399.85,383.75,391.68,10629700
ADBE,2025-06-16,392.99,405.0,391.11,401.73,6798300
ADBE,2025-06-17,397.28,399.67,381.8,382.68,6866300
ADBE,2025-06-18,383.99,385.27,377.54,378.04,4808900
ADBE,2025-06-20,380.48,382.29,373.76,376.92,8126939
ADBE,2025-06-23,377.59,380.21,374.24,380.12,3841800
ADBE,2025-06-24,384.96,385.0,378.51,382.34,4797100
ADBE,2025-06-25,383.6,388.05,382.0,387.55,3718800
ADBE,2025-06-26,387.2,389.99,382.87,384.95,3139700
ADBE,2025-06-27,385.44,390.31,384.41,385.83,5083803
ADBE,2025-06-30,387.3,390.98,384.63,386.88,4645500
ADBE,2025-07-01,385.1,392.58,381.52,392.1,4516400
ADBE,2025-07-02,384.64,386.88,372.73,378.47,6912202
ADBE,2025-07-03,378.0,383.2,377.8,379.31,2863700
ADBE,2025-07-07,378.9,382.22,375.52,376.93,3545108
ADBE,2025-07-08,378.5,386.6,377.18,382.24,3708200
ADBE,2025-07-09,383.5,384.75,370.91,373.38,4726600
ADBE,2025-07-10,371.99,373.5,365.51,371.43,4023925
ADBE,2025-07-11,368.0,371.15,362.7,363.35,3548721
ADBE,2025-07-14,363.19,367.68,360.18,366.99,2898705
ADBE,2025-07-15,367.0,368.32,363.88,364.18,2551000
ADBE,2025-07-16,364.59,365.55,358.71,361.77,3592900
ADBE,2025-07-17,360.6,366.96,359.28,366.45,3340500
ADBE,2025-07-18,367.07,367.79,364.0,365.79,2459234
ADBE,2025-07-21,366.49,368.28,363.13,367.68,2770433
ADBE,2025-07-22,368.0,374.5,368.0,372.87,2449000
ADBE,2025-07-23,373.49,373.99,369.26,372.46,1994600
ADBE,2025-07-24,371.9,376.0,370.61,371.69,2692132
ADBE,2025-07-25,372.31,372.41,369.51,370.74,2053200
ADBE,2025-07-28,371.03,372.59,368.72,369.47,2984225
ADBE,2025-07-29,370.45,376.16,369.71,370.7,4234200
ADBE,2025-07-30,370.68,370.72,363.48,364.0,3295204
ADBE,2025-07-31,362.26,362.5,354.27,357.69,4513100
ADBE,2025-08-01,355.95,356.29,347.46,347.8,4307900
ADBE,2025-08-04,351.16,351.21,338.04,338.85,6449344
ADBE,2025-08-05,339.31,342.74,337.35,338.74,3909000
ADBE,2025-08-06,341.65,345.66,339.19,345.62,3347200
ADBE,2025-08-07,344.04,347.38,332.65,338.27,4661824
ADBE,2025-08-08,338.68,341.57,336.37,341.05,3507800
ADBE,2025-08-11,334.53,343.4,332.47,333.65,4366242
ADBE,2025-08-12,333.52,338.76,330.04,338.43,3572414
ADBE,2025-08-13,339.54,351.76,337.55,351.07,4375105
ADBE,2025-08-14,349.5,351.56,346.1,348.58,3745646
ADBE,2025-08-15,348.33,357.29,348.0,354.85,3718700
ADBE,2025-08-18,355.68,358.39,353.0,357.24,2923000
ADBE,2025-08-19,359.22,364.24,358.12,361.03,2808040
ADBE,2025-08-20,361.68,363.0,353.2,353.43,3727900
ADBE,2025-08-21,349.91,353.82,347.0,353.43,2363230
ADBE,2025-08-22,355.8,362.65,354.0,362.09,3058636
ADBE,2025-08-25,362.56,364.65,361.4,363.21,2259516
ADBE,2025-08-26,363.03,363.23,353.7,354.91,4067400
ADBE,2025-08-27,355.98,360.37,355.16,356.35,2353800
ADBE,2025-08-28,357.63,358.26,349.11,353.96,3803100
ADBE,2025-08-29,354.0,357.25,352.46,356.7,2639300
ADBE,2025-09-02,350.24,352.71,341.28,345.63,4229423
ADBE,2025-09-03,345.72,348.51,343.36,348.5,3035328
ADBE,2025-09-04,342.24,344.41,331.5,344.31,4918300
ADBE,2025-09-05,345.81,354.67,345.1,348.97,4662600
ADBE,2025-09-08,348.86,358.82,343.59,358.66,5043305
ADBE,2025-09-09,362.75,362.75,353.03,354.06,4324900
ADBE,2025-09-10,356.29,359.19,348.12,350.16,4552514
ADBE,2025-09-11,354.69,355.25,347.16,350.55,11804200
ADBE,2025-09-12,361.1,366.5,341.61,349.36,14146624
ADBE,2025-09-15,350.5,358.0,345.05,347.1,6768600
ADBE,2025-09-16,350.16,356.94,348.32,352.73,6697000
ADBE,2025-09-17,353.18,365.0,353.18,362.07,6449922
ADBE,2025-09-18,366.86,370.86,365.85,367.46,4752400
ADBE,2025-09-19,368.94,370.31,362.54,365.9,7693030
ADBE,2025-09-22,364.16,365.38,359.36,364.08,4709600
ADBE,2025-09-23,364.18,368.73,361.3,361.78,3831134
ADBE,2025-09-24,355.6,355.6,347.8,353.27,6140007
ADBE,2025-09-25,351.91,357.0,351.5,354.16,3336731
ADBE,2025-09-26,353.71,360.72,352.78,360.37,3073000
ADBE,2025-09-29,362.04,363.17,358.8,359.42,4075900
ADBE,2025-09-30,360.54,362.0,349.9,352.75,5360700
ADBE,2025-10-01,347.16,349.83,340.05,343.72,6505709
ADBE,2025-10-02,343.76,351.73,342.42,351.48,3955434
ADBE,2025-10-03,352.0,352.59,346.31,346.74,3122111
ADBE,2025-10-06,346.93,357.34,342.04,350.14,5340202
ADBE,2025-10-07,352.59,353.33,344.24,348.31,3275506
ADBE,2025-10-08,350.0,354.05,347.52,348.77,3285027
ADBE,2025-10-09,349.77,350.6,344.3,347.47,2895504
ADBE,2025-10-10,347.91,348.72,336.94,337.51,4282400
ADBE,2025-10-13,339.25,340.28,335.61,339.32,3020100
ADBE,2025-10-14,335.22,338.82,332.72,335.94,3036900
ADBE,2025-10-15,335.42,335.6,329.21,330.63,3929948
ADBE,2025-10-16,333.86,336.65,327.5,329.23,4570900
ADBE,2025-10-17,327.75,335.1,327.7,333.26,4035035
ADBE,2025-10-20,334.64,344.2,334.25,343.4,3903200
ADBE,2025-10-21,343.59,358.37,343.32,357.55,4389700
ADBE,2025-10-22,355.48,360.19,352.87,354.09,3436003
ADBE,2025-10-23,352.51,354.35,348.71,354.12,2408100
ADBE,2025-10-24,357.21,358.1,353.29,353.52,2016900
ADBE,2025-10-27,355.57,358.56,352.41,357.8,2828200
ADBE,2025-10-28,360.0,363.7,357.8,359.91,3005600
ADBE,2025-10-29,355.52,355.52,337.05,337.86,6746500
ADBE,2025-10-30,338.2,344.7,333.1,339.24,4373224
ADBE,2025-10-31,338.7,341.26,336.8,340.31,3763400
ADBE,2025-11-03,340.31,342.46,332.88,337.47,3916600
ADBE,2025-11-04,335.02,340.55,332.81,335.35,3694300
ADBE,2025-11-05,332.61,336.84,331.24,335.53,2646700
ADBE,2025-11-06,333.0,333.2,324.55,327.35,3888700
ADBE,2025-11-07,325.83,331.01,323.03,326.95,4112600
ADBE,2025-11-10,328.0,329.96,325.0,328.85,3087000
ADBE,2025-11-11,329.5,334.0,329.13,333.22,2827200
ADBE,2025-11-12,333.61,338.4,333.18,337.05,2990200
ADBE,2025-11-13,335.01,340.0,332.8,333.6,3084600
ADBE,2025-11-14,332.91,333.75,328.59,331.11,2761400
ADBE,2025-11-17,331.11,332.38,324.43,325.07,3300000
ADBE,2025-11-18,323.78,326.64,320.8,324.47,3286400
ADBE,2025-11-19,323.18,323.36,315.18,318.11,3738436
ADBE,2025-11-20,318.87,323.18,312.09,312.4,3884800
ADBE,2025-11-21,313.57,327.75,311.58,324.19,4825412
ADBE,2025-11-24,325.0,325.77,318.34,318.73,5414400
ADBE,2025-11-25,317.77,321.52,315.57,319.55,3765001
ADBE,2025-11-26,319.2,321.67,316.1,317.52,3025000
ADBE,2025-11-28,317.8,322.31,317.52,320.13,1802225
ADBE,2025-12-01,316.39,326.14,316.11,322.85,3651321
ADBE,2025-12-02,321.62,325.96,318.08,322.81,3959502
ADBE,2025-12-03,321.98,326.99,320.63,326.78,3082200
ADBE,2025-12-04,328.57,330.89,324.12,328.73,3592313
ADBE,2025-12-05,330.6,348.59,329.71,346.26,7650400
ADBE,2025-12-08,347.45,348.48,338.06,339.12,4293603
ADBE,2025-12-09,341.4,347.78,338.48,344.32,4267700
ADBE,2025-12-10,342.13,347.92,340.57,343.13,6789914
ADBE,2025-12-11,341.65,357.0,333.79,350.43,10158700
ADBE,2025-12-12,351.54,362.71,349.09,356.43,5483921
ADBE,2025-12-15,352.6,355.0,343.88,351.15,5480102
ADBE,2025-12-16,350.0,355.86,345.43,347.89,4118200
ADBE,2025-12-17,347.89,357.8,347.8,354.66,4371600
ADBE,2025-12-18,355.87,358.34,351.36,355.81,3352747
ADBE,2025-12-19,355.53,357.55,351.59,355.86,8706340
ADBE,2025-12-22,355.59,359.57,354.7,357.53,2960800
ADBE,2025-12-23,357.47,359.67,350.58,352.42,3052537
ADBE,2025-12-24,352.21,354.75,351.11,352.98,1166500
ADBE,2025-12-26,352.5,356.23,352.28,353.8,1455122
ADBE,2025-12-29,353.37,356.68,351.16,353.16,2794007
ADBE,2025-12-30,352.03,355.27,350.01,352.51,2252633
ADBE,2025-12-31,351.01,352.88,349.69,349.99,2116207
ADBE,2026-01-02,350.68,351.12,331.64,333.3,5643504
ADBE,2026-01-05,330.11,334.47,327.44,331.56,5012100
ADBE,2026-01-06,330.0,336.4,329.5,335.99,3187432
ADBE,2026-01-07,336.24,342.78,334.62,338.1,3183100
ADBE,2026-01-08,337.38,343.95,334.68,339.04,3107700
ADBE,2026-01-09,335.88,335.88,328.0,333.95,3250100
ADBE,2026-01-12,327.77,330.67,323.5,327.65,3541400
ADBE,2026-01-13,322.49,323.0,307.91,309.93,7217338
ADBE,2026-01-14,308.57,309.73,302.47,304.44,5712622
ADBE,2026-01-15,304.97,305.82,301.4,304.09,4774300
ADBE,2026-01-16,304.56,304.88,295.42,296.12,8534411
ADBE,2026-01-20,294.32,295.0,288.33,290.37,6962010
ADBE,2026-01-21,290.77,294.51,288.33,294.23,5645300
ADBE,2026-01-22,296.0,301.82,295.2,299.73,4974504
ADBE,2026-01-23,301.46,303.84,299.2,301.07,4368700
ADBE,2026-01-26,301.4,306.3,301.4,304.72,4115300
ADBE,2026-01-27,303.81,304.21,292.93,297.42,4166300
ADBE,2026-01-28,299.66,303.85,297.69,299.58,3942800
ADBE,2026-01-29,291.68,293.64,284.6,291.65,7410800
ADBE,2026-01-30,291.6,295.34,290.51,293.25,5713026
ADBE,2026-02-02,297.01,299.38,290.93,293.38,4357004
ADBE,2026-02-03,282.74,284.34,271.02,271.93,8324923
ADBE,2026-02-04,267.23,282.9,264.04,279.71,8554200
ADBE,2026-02-05,277.49,281.95,268.43,269.39,6293600
ADBE,2026-02-06,271.68,275.0,265.31,268.38,5448423
ADBE,2026-02-09,267.05,269.2,262.95,266.9,6576300
ADBE,2026-02-10,266.69,270.79,263.98,264.67,5718600
ADBE,2026-02-11,263.08,264.2,255.71,257.16,8759941
ADBE,2026-02-12,258.36,262.67,251.1,262.5,8657000
ADBE,2026-02-13,262.17,265.29,257.5,263.97,6589700
ADBE,2026-02-17,265.24,269.13,255.84,260.45,5208323
ADBE,2026-02-18,260.45,263.5,257.14,263.17,5033238
ADBE,2026-02-19,263.38,265.55,257.41,259.21,3616213
ADBE,2026-02-20,255.0,262.08,254.36,258.61,6590800
ADBE,2026-02-23,254.14,254.5,244.8,246.68,7602400
ADBE,2026-02-24,245.57,258.25,244.28,255.17,5529146
ADBE,2026-02-25,253.33,257.99,250.7,257.81,5108600
ADBE,2026-02-26,261.59,263.67,256.6,259.04,6208147
ADBE,2026-02-27,254.02,262.75,253.06,262.41,5098206
ADBE,2026-03-02,257.6,264.22,257.06,260.88,3486901
ADBE,2026-03-03,260.05,272.83,260.05,270.99,6206600
ADBE,2026-03-04,271.51,276.67,270.34,273.12,4329200
ADBE,2026-03-05,275.4,285.36,275.4,281.74,5822300
ADBE,2026-03-06,280.28,283.85,276.05,283.62,4802300
ADBE,2026-03-09,281.32,285.2,277.9,282.44,4728400
ADBE,2026-03-10,281.82,282.4,268.37,275.13,4591633
ADBE,2026-03-11,277.93,280.38,269.25,273.71,4862412
ADBE,2026-03-12,273.35,276.28,269.2,269.78,10895000
ADBE,2026-03-13,249.0,256.7,247.16,249.32,17406400
ADBE,2026-03-16,248.25,256.37,244.55,251.86,11679200
ADBE,2026-03-17,252.99,258.91,252.14,254.2,6456240
ADBE,2026-03-18,252.46,254.49,245.18,246.0,7305642
ADBE,2026-03-19,246.96,250.4,244.27,245.99,4459828
ADBE,2026-03-20,242.8,249.09,241.0,248.15,10467300
ADBE,2026-03-23,248.95,251.02,246.22,247.64,4080500
ADBE,2026-03-24,245.91,246.2,237.38,238.87,6268313
ADBE,2026-03-25,241.2,243.58,233.79,237.25,5441648
ADBE,2026-03-26,234.92,243.95,234.28,240.88,4715300
ADBE,2026-03-27,239.79,239.79,233.16,234.84,4429433
ADBE,2026-03-30,236.78,243.28,236.73,241.13,4410200
ADBE,2026-03-31,241.67,244.03,239.51,243.08,4575911
ADBE,2026-04-01,241.96,243.48,235.0,241.37,3746700
ADBE,2026-04-02,242.46,245.01,237.72,242.92,3588800
ADBE,2026-04-06,242.84,246.7,240.23,244.36,2757702
ADBE,2026-04-07,244.17,244.77,238.72,240.14,3331009
ADBE,2026-04-08,244.3,247.44,237.99,239.31,4040100
ADBE,2026-04-09,235.6,236.3,227.7,229.94,6802449
ADBE,2026-04-10,229.9,231.04,224.13,225.35,5889240
ADBE,2026-04-13,227.14,240.19,226.5,240.11,6115800
ADBE,2026-04-14,241.99,244.01,233.0,235.72,6307500
ADBE,2026-04-15,241.17,245.93,239.2,244.66,4749600
ADBE,2026-04-16,253.05,254.51,245.78,248.16,5229500
ADBE,2026-04-17,254.08,254.08,243.5,244.45,6194232
ADBE,2026-04-20,249.49,251.63,245.34,248.63,5250000
ADBE,2026-04-21,247.0,254.75,245.1,247.18,5779700
ADBE,2026-04-22,254.8,258.75,251.9,255.94,7111008
ADBE,2026-04-23,244.88,246.54,233.52,238.98,9617000
ADBE,2026-04-24,239.77,245.66,238.42,245.44,6492913
ADBE,2026-04-27,240.77,245.88,239.11,239.31,5067713
ADBE,2026-04-28,242.13,245.26,241.16,243.2,4641728
ADBE,2026-04-29,240.97,243.62,238.67,243.57,2664518
ADBE,2026-04-30,240.1,246.68,236.28,246.1,5129117
ADBE,2026-05-01,252.0,253.56,244.1,250.71,5068506
ADBE,2026-05-04,249.99,255.88,247.34,253.96,5536900
ADBE,2026-05-05,254.0,256.62,248.49,255.62,3952500
ADBE,2026-05-06,252.02,254.4,248.28,250.17,4452125
ADBE,2026-05-07,254.77,259.44,252.88,256.51,4479900
ADBE,2026-05-08,252.9,253.37,246.1,253.04,3667468
